rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,4058175,R35,TXA,N01,232,234626,A,0,0.75,0.72,5.0,F,-74.0,9.25,True,,2026-07-11T14:55:48.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4058175,R35,TXA,N01,232,234626,A,0,0.75,0.72,5,F,-74,9.25"
RX,4058443,R35,TXB,N16,115,234893,G,1,0.93,0.9,5.0,U,-89.0,10.25,True,,2026-07-11T14:55:48.851+00:00,/dev/cu.usbserial-576B0005451,"RX,4058443,R35,TXB,N16,115,234893,G,1,0.93,0.90,5,U,-89,10.25"
RX,4058926,R35,TXE,N61,113,235382,C,0,0.81,0.78,5.0,U,-71.0,9.5,True,,2026-07-11T14:55:49.333+00:00,/dev/cu.usbserial-576B0005451,"RX,4058926,R35,TXE,N61,113,235382,C,0,0.81,0.78,5,U,-71,9.50"
RX,4059034,R35,TXI,N121,56,235481,E,1,0.87,0.84,5.0,U,-74.0,9.5,True,,2026-07-11T14:55:49.441+00:00,/dev/cu.usbserial-576B0005451,"RX,4059034,R35,TXI,N121,56,235481,E,1,0.87,0.84,5,U,-74,9.50"
RX,4059175,R35,TXA,N01,233,235626,B,1,0.2,0.18,5.0,F,-75.0,9.5,True,,2026-07-11T14:55:49.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4059175,R35,TXA,N01,233,235626,B,1,0.20,0.18,5,F,-75,9.50"
RX,4059321,R35,TXK,N151,117,235763,C,1,0.81,0.78,5.0,U,-67.0,10.0,True,,2026-07-11T14:55:49.728+00:00,/dev/cu.usbserial-576B0005451,"RX,4059321,R35,TXK,N151,117,235763,C,1,0.81,0.78,5,U,-67,10.00"
RX,4059928,R35,TXC,N31,57,236381,G,1,0.93,0.9,5.0,U,-79.0,9.5,True,,2026-07-11T14:55:50.336+00:00,/dev/cu.usbserial-576B0005451,"RX,4059928,R35,TXC,N31,57,236381,G,1,0.93,0.90,5,U,-79,9.50"
RX,4060175,R35,TXA,N01,234,236626,C,1,0.81,0.78,5.0,F,-74.0,9.0,True,,2026-07-11T14:55:50.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4060175,R35,TXA,N01,234,236626,C,1,0.81,0.78,5,F,-74,9.00"
RX,4060443,R35,TXB,N16,116,236893,A,0,0.75,0.72,5.0,U,-89.0,7.75,True,,2026-07-11T14:55:50.851+00:00,/dev/cu.usbserial-576B0005451,"RX,4060443,R35,TXB,N16,116,236893,A,0,0.75,0.72,5,U,-89,7.75"
RX,4060926,R35,TXE,N61,114,237382,E,1,0.87,0.84,5.0,U,-71.0,9.75,True,,2026-07-11T14:55:51.333+00:00,/dev/cu.usbserial-576B0005451,"RX,4060926,R35,TXE,N61,114,237382,E,1,0.87,0.84,5,U,-71,9.75"
RX,4061034,R35,TXI,N121,57,237481,G,1,0.93,0.9,5.0,U,-73.0,9.5,True,,2026-07-11T14:55:51.441+00:00,/dev/cu.usbserial-576B0005451,"RX,4061034,R35,TXI,N121,57,237481,G,1,0.93,0.90,5,U,-73,9.50"
